       id       bayes.sfh.sfr     bayes.sfh.sfr_err  bayes.sfh.sfr100Myrs  bayes.sfh.sfr100Myrs_err  bayes.sfh.sfr10Myrs  bayes.sfh.sfr10Myrs_err             bayes.L15           bayes.L15_err            bayes.L18W          bayes.L18W_err             bayes.L24           bayes.L24_err              bayes.N2            bayes.N2_err               bayes.N3            bayes.N3_err               bayes.N4            bayes.N4_err     bayes.PACS_green    bayes.PACS_green_err      bayes.PACS_red      bayes.PACS_red_err              bayes.S11           bayes.S11_err               bayes.S7            bayes.S7_err             bayes.S9W           bayes.S9W_err          bayes.WFCAM_J       bayes.WFCAM_J_err          bayes.WFCAM_K       bayes.WFCAM_K_err          bayes.WFCAM_Y       bayes.WFCAM_Y_err    bayes.cfht.megacam.g  bayes.cfht.megacam.g_err  bayes.cfht.megacam.inew  bayes.cfht.megacam.inew_err   bayes.cfht.megacam.r  bayes.cfht.megacam.r_err    bayes.cfht.megacam.u  bayes.cfht.megacam.u_err   bayes.cfht.megacam.z  bayes.cfht.megacam.z_err  bayes.xray_boxcar_2to7keV  bayes.xray_boxcar_2to7keV_err     best.chi_square  best.reduced_chi_square  best.agn.EBV  best.agn.Mcl  best.agn.R  best.agn.delta  best.agn.disk_type  best.agn.emissivity  best.agn.fracAGN  best.agn.fracAGN_dale2014  best.agn.i  best.agn.law  best.agn.oa  best.agn.pl  best.agn.q  best.agn.t  best.agn.temperature  best.attenuation.B_B90  best.attenuation.E_BV_factor  best.attenuation.E_BV_lines  best.attenuation.E_BVs  best.attenuation.FUV  best.attenuation.V_B90  best.attenuation.powerlaw_slope  best.attenuation.uv_bump_amplitude  best.attenuation.uv_bump_wavelength  best.attenuation.uv_bump_width  best.dust.alpha  best.nebular.f_dust  best.nebular.f_esc  best.nebular.lines_width  best.nebular.logU  best.nebular.ne  best.nebular.zgas  best.param.EW(500.7/1.0)  best.param.EW(656.3/1.0)  best.param.restframe_FUV-NUV  best.param.restframe_NUV-r_prime  best.radio.R_agn  best.radio.alpha_agn  best.radio.alpha_sf  best.radio.qir_sf  best.sfh.age  best.sfh.age_burst  best.sfh.age_main  best.sfh.f_burst  best.sfh.tau_burst  best.sfh.tau_main  best.stellar.age_m_star  best.stellar.imf  best.stellar.metallicity  best.stellar.old_young_separation_age   best.universe.age  best.universe.luminosity_distance  best.universe.redshift  best.xray.E_cut  best.xray.a1  best.xray.a2  best.xray.alpha_ox  best.xray.det_hmxb  best.xray.det_lmxb  best.xray.gam          best.agn.L_6um  best.agn.accretion_power  best.agn.disk_luminosity  best.agn.intrin_Lnu_2500A_30deg     best.agn.luminosity  best.agn.polar_dust_luminosity  best.agn.torus_dust_luminosity  best.agn.total_dust_luminosity    best.dust.luminosity  best.param.restframe_Lnu(FUV)  best.param.restframe_Lnu(V_B90)  best.radio.P_agn_1p4GHz  best.sfh.integrated         best.sfh.sfr  best.sfh.sfr100Myrs  best.sfh.sfr10Myrs        best.stellar.lum     best.stellar.lum_ly  best.stellar.lum_ly_old  best.stellar.lum_ly_young    best.stellar.lum_old  best.stellar.lum_young  best.stellar.m_gas  best.stellar.m_gas_old  best.stellar.m_gas_young  best.stellar.m_star  best.stellar.m_star_old  best.stellar.m_star_young       best.stellar.n_ly   best.stellar.n_ly_old  best.stellar.n_ly_young  best.xray.agn_Lnu_2keV_30deg  best.xray.agn_Lx_2to10keV  best.xray.agn_Lx_total  best.xray.hmxb_Lx_2to10keV  best.xray.hotgas_Lx_0p5to2keV  best.xray.lmxb_Lx_2to10keV  best.xray_boxcar_2to7keV     best.cfht.megacam.u    best.cfht.megacam.g    best.cfht.megacam.r  best.cfht.megacam.inew    best.cfht.megacam.z           best.WFCAM_Y           best.WFCAM_J          best.WFCAM_K                best.N2               best.N3                best.N4                best.S7               best.S9W               best.S11              best.L15             best.L18W              best.L24      best.PACS_green        best.PACS_red 
 61015167                 nan                   nan                   nan                       nan                  nan                      nan                   nan                     nan                   nan                     nan                   nan                     nan                   nan                     nan                    nan                     nan                    nan                     nan                  nan                     nan                 nan                     nan                    nan                     nan                    nan                     nan                   nan                     nan                    nan                     nan                    nan                     nan                    nan                     nan                     nan                       nan                      nan                          nan                    nan                       nan                     nan                       nan                    nan                       nan                        nan                            nan                 nan                      nan          0.03          0.97        20.0           -0.36                 1.0                  1.6               0.1                        0.0        30.0           0.0         40.0          1.0         1.0         7.0                 100.0      0.6848165397312389                          0.44                          0.3                   0.132    1.3757237023259925      0.5484919190164297                              0.0                                 0.0                                217.5                            35.0              2.0                  0.0                 0.0                     300.0               -2.0            100.0               0.02         1.675751921197019         3.978467049370288           0.24134031061376815                1.8156128746602103              10.0                   0.7                  0.8               2.58        5000.0                20.0             5000.0               0.0                50.0             2000.0       2395.2502455754466               0.0                      0.02                                   10.0   4914.614568182339             2.8613233721877856e+26                     1.3            300.0           0.5           0.0                -1.9                 0.0                 0.0            1.8                     nan                       nan                       nan                              nan                     nan                             nan                             nan                             nan                     nan                            nan                              nan                      nan                  nan                  nan                  nan                 nan                     nan                     nan                      nan                        nan                     nan                     nan                 nan                     nan                       nan                  nan                      nan                        nan                     nan                     nan                      nan                           nan                        nan                     nan                         nan                            nan                         nan                       nan                     nan                    nan                    nan                     nan                    nan                    nan                    nan                   nan                    nan                   nan                    nan                    nan                    nan                    nan                   nan                   nan                   nan                  nan                  nan 
 61015304                 nan                   nan                   nan                       nan                  nan                      nan                   nan                     nan                   nan                     nan                   nan                     nan                   nan                     nan                    nan                     nan                    nan                     nan                  nan                     nan                 nan                     nan                    nan                     nan                    nan                     nan                   nan                     nan                    nan                     nan                    nan                     nan                    nan                     nan                     nan                       nan                      nan                          nan                    nan                       nan                     nan                       nan                    nan                       nan                        nan                            nan                 nan                      nan          0.03          0.97        20.0           -0.36                 1.0                  1.6               0.1                        0.0        30.0           0.0         40.0          1.0         1.0         7.0                 100.0      0.6848165397312389                          0.44                          0.3                   0.132    1.3757237023259925      0.5484919190164297                              0.0                                 0.0                                217.5                            35.0              2.0                  0.0                 0.0                     300.0               -2.0            100.0               0.02         1.675751921197019         3.978467049370288           0.24134031061376815                1.8156128746602103              10.0                   0.7                  0.8               2.58        5000.0                20.0             5000.0               0.0                50.0             2000.0       2395.2502455754466               0.0                      0.02                                   10.0   4914.614568182339             2.8613233721877856e+26                     1.3            300.0           0.5           0.0                -1.9                 0.0                 0.0            1.8                     nan                       nan                       nan                              nan                     nan                             nan                             nan                             nan                     nan                            nan                              nan                      nan                  nan                  nan                  nan                 nan                     nan                     nan                      nan                        nan                     nan                     nan                 nan                     nan                       nan                  nan                      nan                        nan                     nan                     nan                      nan                           nan                        nan                     nan                         nan                            nan                         nan                       nan                     nan                    nan                    nan                     nan                    nan                    nan                    nan                   nan                    nan                   nan                    nan                    nan                    nan                    nan                   nan                   nan                   nan                  nan                  nan 
 61016527  0.5698695865983038   0.02849347932991519    0.5783771630131986      0.028918858150659935   0.5706392131675837     0.028531960658379187   0.08984938604481105   9.614345697318644e-06   0.09631192762307862  1.0305870832346467e-05   0.11168517055572583  1.1950886770124752e-05   0.03030006995228845   3.242263080450638e-06   0.022490984994062265    2.40665088905854e-06    0.02003125173829022    2.14344679957966e-06   1.9078386287335192   0.0002041485303215507  2.2972493704634593   0.0002458174793711799    0.07171383984291485   7.673749124874501e-06    0.03219178210173269  3.4446859946762233e-06   0.05769710049073193   6.173886036062663e-06   0.024263570793013618   2.596326672049293e-06    0.03227784691108275   3.453895371232866e-06    0.01933025448108709  2.0684364933292435e-06    0.006214213376764984     6.649527422627692e-07     0.013537989267714818       1.4486343713186898e-06   0.010397367332438866    1.1125716966638493e-06   0.0033817681700747363     3.618665601017138e-07   0.015858665418805738    1.6969586365173003e-06      5.780377709089575e-07         1.3801532594870878e-08  145.86704783352445        8.580414578442614          0.03          0.97        20.0           -0.36                 1.0                  1.6               0.1                        0.0        30.0           0.0         40.0          1.0         1.0         7.0                 100.0      0.6848165397312389                          0.44                          0.3                   0.132    1.3757237023259925      0.5484919190164297                              0.0                                 0.0                                217.5                            35.0              2.0                  0.0                 0.0                     300.0               -2.0            100.0               0.02         1.675751921197019         3.978467049370288           0.24134031061376815                1.8156128746602103              10.0                   0.7                  0.8               2.58        5000.0                20.0             5000.0               0.0                50.0             2000.0       2395.2502455754466               0.0                      0.02                                   10.0   11325.73843982654             3.0194756608571792e+25                     0.2            300.0           0.5           0.0                -1.1                 0.0                 0.0            1.8  3.9629606889126823e+34    1.8076948701429513e+35    2.6737177801931743e+35            8.297406828560182e+19   4.026180306526091e+35          3.3339099748959177e+34          1.0190715288433252e+35           1.352462526332917e+35  1.2172162736996246e+36         1.9295371810598024e+20            1.051335040037459e+21   2.0251264662210384e+21    3956861621.788472   0.5698728187228412   0.5783804433900857  0.5706424496572057   2.670551665931551e+36  1.6543695017081141e+35   2.3282108293234425e+33     1.6310873934148799e+35  1.8123926963025768e+36   8.581589696289746e+35  1055002806.1030539      1054829551.6646364          173254.438417685   2901858821.3059864        2896325651.218668          5533170.087318497   5.007973676399168e+52   5.856474655167199e+50    4.949408929847497e+52         1.129448162316881e+17     1.0168683033102778e+35   5.059967317805181e+35      1.0309417620533926e+32          4.800557680137712e+31       1.360369665088584e+32     5.787693062332443e-07    0.003381787350420801   0.006214248621866686   0.010397426303099647    0.013538066051014593   0.015858755364264905   0.019330364116328717    0.02426370840850385   0.03227802998107538    0.03030024180494015  0.022491112555992544    0.02003136534937209    0.03219196468359226    0.05769742773089113    0.07171424658169666   0.08984989564281758   0.09631247387462784   0.11168580399956757    1.907849449405811    2.297262399753377 
 61016941  1.8670826827503668   0.09335413413751835    1.8949563383550527       0.09474781691775264    1.869604235880206      0.09348021179401031    0.1182344072205907    0.001072127317695405   0.13214944201306705   0.0011983062302336285   0.14415075942132785   0.0013071319142642002   0.04392385411283637  0.00039829322952480094    0.03452456680892642   0.0003130622640023179    0.02934760927319717   0.0002661185889158506   2.4254609364347446     0.02199362257640607  3.2677266954651016    0.029631129713657018    0.09183871875883336   0.0008327761902657304   0.040070226794547706  0.00036334926340463253   0.07516578120496703   0.0006815891353471128    0.03222711931319488  0.00029222944317589683    0.04659469826904702  0.00042251194088382293   0.024688172579400036  0.00022386769527224184    0.006903892623712108     6.260319694002326e-05     0.016730275237863038       0.00015170698222904648   0.013259551999739716    0.00012023511813106078    0.004311610049393955    3.9096867196880196e-05   0.021370034652659353    0.00019377944601580815      3.877130874841013e-07          9.376659568940596e-08   361.7445862213757       24.116305748091712          0.03          0.97        20.0           -0.36                 1.0                  1.6               0.1                        0.0        30.0           0.0         40.0          1.0         1.0         7.0                 100.0      0.6848165397312389                          0.44                          0.3                   0.132    1.3757237023259925      0.5484919190164297                              0.0                                 0.0                                217.5                            35.0              2.0                  0.0                 0.0                     300.0               -2.0            100.0               0.02         1.675751921197019         3.978467049370288           0.24134031061376815                1.8156128746602103              10.0                   0.7                  0.8               2.58        5000.0                20.0             5000.0               0.0                50.0             2000.0       2395.2502455754466               0.0                      0.02                                   10.0  10334.774415951877              4.793248955455761e+25                     0.3            300.0           0.5           0.0                -1.2                 0.0                 0.0            1.8  1.2975435361149685e+35     5.918713250384843e+35     8.754225679783814e+35           2.7167179899199052e+20  1.3182427589004576e+36          1.0915811882813075e+35           3.336620720939455e+35           4.428201909220762e+35   3.985381718298684e+36          6.317646561527143e+20           3.4422571722912023e+21    6.630622815442097e+21   12955465934.893475    1.865864565374527   1.8937200357191093  1.8683844733990316   8.743859260792417e+36   5.416698831489222e+35    7.622974713711739e+33      5.340469084352105e+35   5.934094765483562e+36  2.8097644953088554e+36  3454266088.1598587      3453698822.4352684          567265.724590813     9501199865.13635        9483083286.031464         18116579.104888014  1.6396993013394058e+53    1.91751355356449e+51    1.620524165803761e+53        2.0296264142790803e+17      1.827319603591199e+35   9.092797408726874e+35       3.375485967362392e+32          1.571787629646861e+32       4.454091282310645e+32    4.1964636148800116e-07   0.0043087970796376945   0.006899388403495418   0.013250901236259362    0.016719360113879454   0.021356092468537997    0.02467206558409954    0.03220609377727654   0.04656429907349562   0.043895197422694564   0.03450204237810617   0.029328462379958155   0.040044084278223584    0.07511674173553148    0.09177880157352145   0.11815726902677201   0.13206322540733723   0.14405671294635708    2.423878523326644    3.265594773454353 
 61017156   8.585415986775969   0.42927079933879847     8.713587561955404        0.4356793780977702    8.597010857615079      0.42985054288075397  0.022556579366706162   9.097349114119026e-05   0.02534617280580702  0.00010222426857041913  0.027176947970283513  0.00010960801259912821  0.009048592865930053  3.6494100880559236e-05   0.011202017233947677   4.517912929210313e-05   0.011347981582661534   4.576782167177518e-05  0.28674017434498794   0.0011564588001804954  0.5914261288170706    0.002385295164479742   0.007844964864201975   3.163971939069066e-05   0.007968088925781863   3.213629405049643e-05  0.007235330389359207  2.9180987701154092e-05   0.004394083745611513   1.772188647074148e-05   0.008974815555743896   3.619654780899137e-05  0.0034693664364004277  1.3992386506673764e-05   0.0009314520550217125    3.7566620318786205e-06     0.001400062075671468       5.6466245509819185e-06  0.0010966861105590649    4.4230715367628685e-06   0.0008272206063363776    3.3362836305503853e-06  0.0023292082124039236     9.393986527490757e-06     1.1413507466093097e-07           3.34790633606853e-08  226.74730127510148        18.89560843959179          0.03          0.97        20.0           -0.36                 1.0                  1.6               0.1                        0.0        30.0           0.0         40.0          1.0         1.0         7.0                 100.0      0.6848165397312389                          0.44                          0.3                   0.132    1.3757237023259925      0.5484919190164297                              0.0                                 0.0                                217.5                            35.0              2.0                  0.0                 0.0                     300.0               -2.0            100.0               0.02         1.675751921197019         3.978467049370288           0.24134031061376815                1.8156128746602103              10.0                   0.7                  0.8               2.58        5000.0                20.0             5000.0               0.0                50.0             2000.0       2395.2502455754466               0.0                      0.02                                   10.0   5230.272519856739             2.5891473433813146e+26                     1.2            300.0           0.5           0.0                -1.1                 0.0                 0.0            1.8   5.983151692526469e+35    2.7292000781452926e+36    4.0366938553433074e+36             1.25271602740782e+21   6.078598655496048e+36           5.033430981245067e+35          1.5385617020282335e+36          2.0419048001527403e+36  1.8377143201374652e+37         2.9131537143302403e+21           1.5872721225348249e+22   3.0574713692845123e+22    59739435154.45847    8.603758118029424    8.732203522672512   8.615377760486254  4.0319137569799397e+37  2.4977143255299066e+36   3.5150584771122203e+34     2.4625637407587844e+36  2.7362927062949477e+37  1.2956210506849922e+37  15928095987.970932       15925480247.70039        2615740.2705422975   43811339251.345085        43727801213.57046           83538037.7746309   7.560878981693045e+53   8.841918705712916e+51    7.472459794635916e+53        1.7052048239825603e+18       1.53523534236639e+36   7.639377323715294e+36      1.5564830016566147e+33          7.247728923818185e+32      2.0538427461337265e+33    1.3233750066290653e-07   0.0008289879043869735  0.0009334420361566772   0.001099029102513642   0.0014030532088203458  0.0023341844002571785  0.0034767784912898823   0.004403471393330018  0.008993989611509226   0.009067924541676644  0.011225949547853609   0.011372225739027582   0.007985112181631202   0.007250788158658697   0.007861725074241835   0.02260476989585587   0.02540032310313599  0.027235009588673007   0.2873527743543032   0.5926896687198772 
 61017533  0.8897329019146096  0.044486645095730484    0.9030157140349563       0.04515078570174782   0.8909345138219298     0.044546725691096495    0.0178102417908669   2.048857052040559e-05  0.019358702918406547    2.22698913683895e-05  0.019954375441926374  2.2955141947719823e-05  0.007148506941651488    8.22350927682198e-06   0.006433605791977177   7.401100306061451e-06  0.0050431875748999785    5.80158907943396e-06  0.31890878185125826  0.00036686672439711286  0.5311729945050682    0.000611051522165884   0.012845763156918634  1.4777526741041947e-05   0.004412953037205131   5.076579002559192e-06   0.00835083301788872   9.606642806999248e-06    0.00426439570421501   4.905681412900702e-06    0.00684695260650543   7.876606784765897e-06  0.0034789023587672293   4.002064494585287e-06    0.000789949324732125     9.087429939115048e-07     0.002307883602003258       2.6549463217719994e-06  0.0015942652959956578    1.8340131104785256e-06   0.0006083406464569324     6.998237520702204e-07  0.0028431068498527704    3.2706571799675624e-06      9.355967550091845e-08         2.4081180088793256e-08   169.2600218695013        9.956471874676547          0.03          0.97        20.0           -0.36                 1.0                  1.6               0.1                        0.0        30.0           0.0         40.0          1.0         1.0         7.0                 100.0      0.6848165397312389                          0.44                          0.3                   0.132    1.3757237023259925      0.5484919190164297                              0.0                                 0.0                                217.5                            35.0              2.0                  0.0                 0.0                     300.0               -2.0            100.0               0.02         1.675751921197019         3.978467049370288           0.24134031061376815                1.8156128746602103              10.0                   0.7                  0.8               2.58        5000.0                20.0             5000.0               0.0                50.0             2000.0       2395.2502455754466               0.0                      0.02                                   10.0   8695.635587456683              8.777496600051377e+25                     0.5            300.0           0.5           0.0                -1.1                 0.0                 0.0            1.8   6.192591542824265e+34    2.8247355559626896e+35     4.177998070948801e+35           1.2965672734950066e+20   6.291379620755161e+35           5.209625917521386e+34          1.5924189580542205e+35           2.113381549806359e+35  1.9020433948257224e+36         3.0151284776620655e+20           1.6428344837801207e+21    3.164497963090017e+21    6183061034.081605   0.8904932132134626   0.9037873760123261   0.891695851944797   4.173050645541581e+36  2.5851466590739605e+35   3.6381028789705185e+33     2.5487656302842553e+35  2.8320764611165426e+36  1.3409741844250387e+36  1648565799.0521615      1648295068.6426716        270730.40949000523    4534495243.812242        4525849015.656712          8646228.155530335   7.825547076941833e+52   9.151429516275005e+50    7.734032781779083e+52        1.7648954120564154e+17       1.58897615938073e+35   7.906793248510558e+35       1.610967591653759e+32          7.501435220902307e+31      2.1257373828387877e+32    1.1144791973166733e-07   0.0006088604971515143  0.0007906243670912672   0.001595627657571032   0.0023098557781195557  0.0028455363950085555   0.003481875215863201   0.004268039795862871  0.006852803593265876   0.007154615618295872  0.006439103557840931  0.0050474971744294325   0.004416724076860149   0.008357969128832434   0.012856740360132742    0.0178254613337654  0.019375245681440632  0.019971427230252286   0.3191813017835021   0.5316269024458655 
 61017726   7.220090275171265    0.3610045137585633     7.327878918718861        0.3663939459359431    7.229841231247973      0.36149206156239866   0.45721761636528596    0.001945496614912451    0.5110276636181644    0.002174462562486786    0.5574372821686315    0.002371939108791115    0.1698554621378451   0.0007227482380065569     0.1335080076391873   0.0005680869844661257    0.11348848675560635  0.00048290236183325754    9.379363368184427    0.039909922605121606  12.636441842570285     0.05376904552517842     0.3551443363065553    0.001511166847818319    0.15495331699881787   0.0006593384482583227    0.2906693586296812    0.001236820789558178    0.12462367783692448   0.0005302834682904521    0.18018373313350772   0.0007666958365695704    0.09547024156942954  0.00040623332336741703    0.026697654289129867      0.000113600601084689      0.06469670500499416        0.0002752895253332642   0.051275266666510264    0.00021818025849802545      0.0166731843616602     7.094569975953351e-05    0.08263885729391031     0.0003516347825869617      5.016348566904302e-07          5.115748747885022e-08  404.08557145955217       21.267661655765902          0.03          0.97        20.0           -0.36                 1.0                  1.6               0.1                        0.0        30.0           0.0         40.0          1.0         1.0         7.0                 100.0      0.6848165397312389                          0.44                          0.3                   0.132    1.3757237023259925      0.5484919190164297                              0.0                                 0.0                                217.5                            35.0              2.0                  0.0                 0.0                     300.0               -2.0            100.0               0.02         1.675751921197019         3.978467049370288           0.24134031061376815                1.8156128746602103              10.0                   0.7                  0.8               2.58        5000.0                20.0             5000.0               0.0                50.0             2000.0       2395.2502455754466               0.0                      0.02                                   10.0  10334.774415951877              4.793248955455761e+25                     0.3            300.0           0.5           0.0                -1.4                 0.0                 0.0            1.8   5.023922341282998e+35     2.291649944886431e+36    3.3895240313079066e+36            1.051878401351361e+21   5.104067080095059e+36           4.226462516664869e+35           1.291896797120666e+36           1.714543048787153e+36   1.543088743908437e+37         2.4461118121568497e+21           1.3327978777571521e+22   2.5672922080796178e+22   50161904352.683784    7.224388557982689    7.332241370544266   7.234145319023781    3.38551028668043e+37  2.0972763932838862e+36    2.951518149897242e+34      2.067761211784914e+36  2.2976054704773954e+37  1.0879048162030347e+37   13374475761.33191      13372279381.119692         2196380.212219222    36787428662.60491        36717283589.25717          70145073.34773788   6.348705630063162e+53   7.424366823412719e+51    6.274461961829035e+53        2.3671857799345034e+17     2.1312321078325578e+35   1.060507518740042e+36      1.3069449226262107e+33          6.085760337551742e+32      1.7245670823743041e+33     4.944774771483236e-07     0.01668311028488582   0.026713548005712736    0.05130579199084335      0.0647352204147024    0.08268805407211176    0.09552707716049569     0.1246978691270507   0.18029100057941336    0.16995658093075608    0.1335874879715034    0.11355604901498606    0.15504556420815258     0.2908424006638371    0.35535576175113315    0.4574898083388768    0.5113318899282212     0.557769137172804     9.38494711503676   12.643964601801738 
 61017850                 nan                   nan                   nan                       nan                  nan                      nan                   nan                     nan                   nan                     nan                   nan                     nan                   nan                     nan                    nan                     nan                    nan                     nan                  nan                     nan                 nan                     nan                    nan                     nan                    nan                     nan                   nan                     nan                    nan                     nan                    nan                     nan                    nan                     nan                     nan                       nan                      nan                          nan                    nan                       nan                     nan                       nan                    nan                       nan                        nan                            nan                 nan                      nan          0.03          0.97        20.0           -0.36                 1.0                  1.6               0.1                        0.0        30.0           0.0         40.0          1.0         1.0         7.0                 100.0      0.6848165397312389                          0.44                          0.3                   0.132    1.3757237023259925      0.5484919190164297                              0.0                                 0.0                                217.5                            35.0              2.0                  0.0                 0.0                     300.0               -2.0            100.0               0.02         1.675751921197019         3.978467049370288           0.24134031061376815                1.8156128746602103              10.0                   0.7                  0.8               2.58        5000.0                20.0             5000.0               0.0                50.0             2000.0       2395.2502455754466               0.0                      0.02                                   10.0   4914.614568182339             2.8613233721877856e+26                     1.3            300.0           0.5           0.0                -1.9                 0.0                 0.0            1.8                     nan                       nan                       nan                              nan                     nan                             nan                             nan                             nan                     nan                            nan                              nan                      nan                  nan                  nan                  nan                 nan                     nan                     nan                      nan                        nan                     nan                     nan                 nan                     nan                       nan                  nan                      nan                        nan                     nan                     nan                      nan                           nan                        nan                     nan                         nan                            nan                         nan                       nan                     nan                    nan                    nan                     nan                    nan                    nan                    nan                   nan                    nan                   nan                    nan                    nan                    nan                    nan                   nan                   nan                   nan                  nan                  nan 
 61018288  2.3718077636931314   0.11859038818465657    2.4072164541472225       0.12036082270736113     2.37501096371484        0.118750548185742  0.011942597473239249  2.9494878280012593e-05   0.01440615132721473   3.557916783444818e-05  0.017445549452776578    4.30856318142323e-05  0.004870834325098796  1.2029599579389643e-05   0.005790525762146059  1.4300980411881132e-05   0.004787645203168158  1.1824145696256665e-05  0.18562471760248644  0.00045844117778525426  0.3470803780464876   0.0008571915386749885    0.00507540618876273  1.2534834912976026e-05  0.0036098226793037386   8.915253216653348e-06  0.003812374502378811    9.41549961450603e-06  0.0026757706669221924   6.608405776293075e-06   0.004681769277299309  1.1562661747452329e-05   0.001987931442209518   4.909635114837107e-06  0.00048748449387751803    1.2039504674363687e-06    0.0010673188416182205       2.6359792658199773e-06  0.0006413282414588931     1.583901530780932e-06   0.0004434191700874974    1.0951214321726183e-06  0.0016372042521452135      4.04343696961634e-06      5.661284235989753e-08          2.045840983785023e-08  335.83795308807925       19.755173711063485          0.03          0.97        20.0           -0.36                 1.0                  1.6               0.1                        0.0        30.0           0.0         40.0          1.0         1.0         7.0                 100.0      0.6848165397312389                          0.44                          0.3                   0.132    1.3757237023259925      0.5484919190164297                              0.0                                 0.0                                217.5                            35.0              2.0                  0.0                 0.0                     300.0               -2.0            100.0               0.02         1.675751921197019         3.978467049370288           0.24134031061376815                1.8156128746602103              10.0                   0.7                  0.8               2.58        5000.0                20.0             5000.0               0.0                50.0             2000.0       2395.2502455754466               0.0                      0.02                                   10.0   6395.952115677152             1.8081775205028676e+26                     0.9            300.0           0.5           0.0                -1.1                 0.0                 0.0            1.8  1.6526431225138846e+35     7.538491368596068e+35     1.115000033520822e+36            3.460203975347045e+20  1.6790071151088816e+36          1.3903149245227285e+35           4.249755891357869e+35           5.640070815880598e+35  5.0760637342925355e+36          8.046601019371281e+20           4.3843019392970035e+21    8.445229688965981e+21   16500996752.965614   2.3764969387781285    2.411975633872398  2.3797064716763727  1.1136796931565576e+37   6.899090336030529e+35    9.709159178915371e+33      6.801998744241376e+35   7.558082352970938e+36   3.578714578594638e+36   4399597343.009318        4398874833.30364          722509.705678035    12101399433.39532       12078324878.262613          23074555.13270661   2.088436879322781e+53  2.4422807392758873e+51    2.064014071930022e+53        4.7100511062628563e+17     4.2405679487806824e+35   2.110119389100004e+36        4.29925741513563e+32          2.001939776114091e+32       5.673045350601258e+32     7.308024468027122e-08   0.0004442958305641234  0.0004884482735640528  0.0006425961774430772   0.0010694289809796292  0.0016404410816664463   0.001991861675819588  0.0026810607909097117  0.004691025354534942   0.004880464192792979  0.005801973902905415   0.004797110602070278   0.003616959467886761   0.003819911745407056   0.005085440504617033  0.011966208548040043   0.01443463296341997  0.017480040121493616  0.18599170636703363   0.3477665722170863 
 61018368    9.59221447253236   0.47961072362661805     9.735416530568585        0.4867708265284293     9.60516905598427      0.48025845279921353   0.03844380073916645   0.0001006577769333657  0.045658726910524666  0.00011954868821642906   0.05488832041773771  0.00014371462255621827  0.015495464631094158   4.057192557255385e-05   0.018770644809619878   4.914736165036017e-05   0.016516720738642836  4.3245890359826675e-05   0.5530837170887819   0.0014481444693235299  1.0687340508516303    0.002798276747442343   0.014572811214637452   3.815613316923182e-05   0.012101645003575516   3.168585467294055e-05  0.011733148550472645  3.0721016830063086e-05   0.008288808209911472   2.170266705671253e-05   0.015004826951043163   3.928728416863169e-05   0.006214206255859824   1.627071660693056e-05   0.0015532336314031466     4.066846705817481e-06    0.0029558580482006956         7.73935184195658e-06  0.0019716494069234192    5.1623887955154424e-06   0.0014059579072122957    3.6812332464750204e-06   0.004828717176899148    1.2643077092308495e-05     1.9316178871480485e-07          6.091509007711685e-08   325.5962574008435        20.34976608755272          0.03          0.97        20.0           -0.36                 1.0                  1.6               0.1                        0.0        30.0           0.0         40.0          1.0         1.0         7.0                 100.0      0.6848165397312389                          0.44                          0.3                   0.132    1.3757237023259925      0.5484919190164297                              0.0                                 0.0                                217.5                            35.0              2.0                  0.0                 0.0                     300.0               -2.0            100.0               0.02         1.675751921197019         3.978467049370288           0.24134031061376815                1.8156128746602103              10.0                   0.7                  0.8               2.58        5000.0                20.0             5000.0               0.0                50.0             2000.0       2395.2502455754466               0.0                      0.02                                   10.0    5965.86216437187               2.06196128020909e+26                     1.0            300.0           0.5           0.0                -1.1                 0.0                 0.0            1.8   6.680421952924011e+35     3.047258209872485e+36     4.507125948712455e+36            1.398706247198819e+21   6.786992205448003e+36          5.6200217800994076e+35          1.7178640787256075e+36          2.2798662567355482e+36  2.0518796310619923e+37         3.2526496110340373e+21           1.7722511608540545e+22   3.4137858950355424e+22    66701406644.86575    9.606431119091615    9.749845417278589   9.619404902566083   4.501788782669404e+37   2.788795348987212e+36   3.9246997273432804e+34     2.7495483517137786e+36   3.055177405512146e+37  1.4466113771572581e+37  17784339688.267254      17781419112.352673         2920575.914581135    48917067051.34525        48823793577.74255           93273473.6027037   8.442015935480229e+53   9.872346693364856e+51    8.343292468546581e+53        1.9039276163755103e+18      1.714150068576733e+36   8.529662392441801e+36      1.7378739079284855e+33           8.09237169634123e+32       2.293195438495024e+33    2.2919781852403836e-07   0.0014080416811626452  0.0015555356830956768  0.0019745715937487095   0.0029602389332685736   0.004835873831458443  0.0062234163474647235   0.008301093074585339  0.015027065644939825   0.015518430500400202  0.018798464832171694   0.016541200214339673   0.012119580883793172   0.011750538281117946   0.014594409616863185  0.038500778398399174   0.04572639783100828  0.054969670543284284   0.5539034439355957   1.0703180244283583 
